"(N_r,N_c)",I,m,hat n,transformation,quantization,encoding,mapping,seed,w,nmse_narma_20
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 0, 2, 3, 3)",1.046156264061345
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 0, 2, 3, 3)",1.0239027654680608
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 0, 2, 3, 3)",1.0100895421132698
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 0, 3, 0, 0)",1.0023821362132992
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 0, 3, 0, 0)",1.002240869430563
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 0, 3, 0, 0)",1.0021418808271694
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 0, 3, 0, 0)",1.0023821353103348
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 0, 3, 0, 1)",1.0262235006964728
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 0, 3, 0, 1)",1.031770660448007
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 0, 3, 0, 1)",1.0149544347018735
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 0, 3, 0, 1)",1.0217543160346778
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 0, 3, 0, 2)",1.0023821377880322
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 0, 3, 0, 2)",1.002240869430563
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 0, 3, 0, 2)",1.0021418808271694
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 0, 3, 0, 2)",1.0023821353103348
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 0, 3, 0, 3)",1.0396492931715564
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 0, 3, 0, 3)",1.0108271711813337
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 0, 3, 0, 3)",1.025601757175674
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 0, 3, 0, 3)",1.0247157347307652
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 0, 3, 1, 0)",1.0174804490542828
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 0, 3, 1, 0)",1.0238560308564055
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 0, 3, 1, 0)",1.0148019555773242
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 0, 3, 1, 0)",1.0105457121075592
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 0, 3, 1, 1)",1.004237706164235
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 0, 3, 1, 1)",1.020926560831067
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 0, 3, 1, 1)",1.038986369110178
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 0, 3, 1, 1)",1.0255611921093046
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 0, 3, 1, 2)",1.0084681599448426
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 0, 3, 1, 2)",1.0353422496372344
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 0, 3, 1, 2)",1.0117331907357645
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 0, 3, 1, 2)",1.007153168387724
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 0, 3, 1, 3)",1.0087076221097906
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 0, 3, 1, 3)",1.0222302160114232
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 0, 3, 1, 3)",1.0249935257338
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 0, 3, 1, 3)",1.031602358255553
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 0, 3, 2, 0)",1.0023821377880322
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 0, 3, 2, 0)",1.002240869430563
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 0, 3, 2, 0)",1.0021418808271694
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 0, 3, 2, 0)",1.0023821353103348
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 0, 3, 2, 1)",1.0138576578128742
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 0, 3, 2, 1)",1.015189292928348
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 0, 3, 2, 1)",1.021507368973164
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 0, 3, 2, 1)",1.0339474330296412
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 0, 3, 2, 2)",1.0023821377880322
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 0, 3, 2, 2)",1.002240869430563
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 0, 3, 2, 2)",1.0021418808271694
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 0, 3, 2, 2)",1.0023821353103348
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 0, 3, 2, 3)",1.0360211447623722
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 0, 3, 2, 3)",1.0330314462756869
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 0, 3, 2, 3)",1.0146826144880765
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 0, 3, 2, 3)",1.0190077767191508
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 0, 3, 3, 0)",1.024986670544837
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 0, 3, 3, 0)",1.0198362527891909
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 0, 3, 3, 0)",1.005098096317781
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 0, 3, 3, 0)",1.0293430915062998
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 0, 3, 3, 1)",1.0166114327333702
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 0, 3, 3, 1)",1.017496161893911
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 0, 3, 3, 1)",1.0377423514454398
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 0, 3, 3, 1)",1.0362012514820595
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 0, 3, 3, 2)",1.0101007138468827
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 0, 3, 3, 2)",1.024312213465548
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 0, 3, 3, 2)",1.0150274685817169
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 0, 3, 3, 2)",1.0266504730534922
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 0, 3, 3, 3)",1.0076733898662786
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 0, 3, 3, 3)",1.0243712669571874
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 0, 3, 3, 3)",1.0375462503964548
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 0, 3, 3, 3)",1.0177850206671968
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 1, 0, 0, 0)",1.0212568814118728
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 1, 0, 0, 0)",0.9982407601949568
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 1, 0, 0, 0)",1.0077365973887151
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 1, 0, 0, 0)",1.02506945429833
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 1, 0, 0, 1)",0.9993999931524156
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 1, 0, 0, 1)",1.028634200711476
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 1, 0, 0, 1)",1.0196517574933217
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 1, 0, 0, 1)",1.0148407552719263
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 1, 0, 0, 2)",1.0208036411488193
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 1, 0, 0, 2)",1.0096250877663475
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 1, 0, 0, 2)",1.0098692670572815
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 1, 0, 0, 2)",1.0245598608318385
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 1, 0, 0, 3)",1.005956589612181
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 1, 0, 0, 3)",1.0053703522511608
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 1, 0, 0, 3)",1.0178856534306524
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 1, 0, 0, 3)",1.0097874215905245
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 1, 0, 1, 0)",1.0373020604885137
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 1, 0, 1, 0)",1.0255532333134405
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 1, 0, 1, 0)",1.0184020975510162
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 1, 0, 1, 0)",1.0182819851021885
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 1, 0, 1, 1)",1.0160084076332156
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 1, 0, 1, 1)",1.0123783654251226
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 1, 0, 1, 1)",1.0221682783535548
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 1, 0, 1, 1)",1.0372796178931574
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 1, 0, 1, 2)",1.0259441148214763
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 1, 0, 1, 2)",1.0311572763345236
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 1, 0, 1, 2)",1.014079808644356
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 1, 0, 1, 2)",1.0057565205535537
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 1, 0, 1, 3)",1.0130832635408156
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 1, 0, 1, 3)",1.0193696224256692
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 1, 0, 1, 3)",1.0204749787629284
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 1, 0, 1, 3)",1.014945360499356
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 1, 0, 2, 0)",1.011225930013985
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 1, 0, 2, 0)",1.0004508487288497
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 1, 0, 2, 0)",1.0089618950191666
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 1, 0, 2, 0)",1.0133116244561802
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 1, 0, 2, 1)",1.0061012198115586
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 1, 0, 2, 1)",1.0150216876063796
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 1, 0, 2, 1)",1.0372807242624522
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 1, 0, 2, 1)",1.004161387398372
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 1, 0, 2, 2)",1.02277189039024
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 1, 0, 2, 2)",1.0108956742301127
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 1, 0, 2, 2)",1.006585408859453
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 1, 0, 2, 2)",1.0178303019911583
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 1, 0, 2, 3)",1.019771298861439
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 1, 0, 2, 3)",1.0165152627134393
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 1, 0, 2, 3)",1.019033381228399
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 1, 0, 2, 3)",1.003531765825556
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 1, 0, 3, 0)",1.0238472154213998
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 1, 0, 3, 0)",1.035940871724177
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 1, 0, 3, 0)",1.025371392655943
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 1, 0, 3, 0)",1.0159399305629753
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 1, 0, 3, 1)",1.0313797366796968
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 1, 0, 3, 1)",1.0209365038425626
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 1, 0, 3, 1)",1.0188135159539151
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 1, 0, 3, 1)",1.0258083413085404
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 1, 0, 3, 2)",1.0227033278046405
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 1, 0, 3, 2)",1.0228943127894254
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 1, 0, 3, 2)",1.0278943105579224
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 1, 0, 3, 2)",1.0105774633039042
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 1, 0, 3, 3)",1.0233909624332442
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 1, 0, 3, 3)",1.0122146099185545
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 1, 0, 3, 3)",1.020509014062102
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 1, 0, 3, 3)",1.0309719628447482
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 1, 1, 0, 0)",1.0276375878386264
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 1, 1, 0, 0)",1.038169512358828
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 1, 1, 0, 0)",1.022372413913374
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 1, 1, 0, 0)",1.015702577975827
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 1, 1, 0, 1)",1.0302216332112504
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 1, 1, 0, 1)",1.0361704740933455
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 1, 1, 0, 1)",1.0311880762133867
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 1, 1, 0, 1)",1.0312539344698393
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 1, 1, 0, 2)",1.0132798038903306
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 1, 1, 0, 2)",1.042494522381477
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 1, 1, 0, 2)",1.017182695822712
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 1, 1, 0, 2)",1.0169196219842098
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 1, 1, 0, 3)",1.0205011883961093
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 1, 1, 0, 3)",1.031730359511079
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 1, 1, 0, 3)",1.019016706294417
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 1, 1, 0, 3)",1.01983653549869
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 1, 1, 1, 0)",1.038537946074773
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 1, 1, 1, 0)",1.0244891513977366
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 1, 1, 1, 0)",1.0283386760330164
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 1, 1, 1, 0)",1.0238241161346893
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 1, 1, 1, 1)",1.0244721440864886
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 1, 1, 1, 1)",1.0304266332019023
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 1, 1, 1, 1)",1.0219899003892092
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 1, 1, 1, 1)",1.0220203144119415
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 1, 1, 1, 2)",1.0366581032639297
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 1, 1, 1, 2)",1.0258430489422974
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 1, 1, 1, 2)",1.0180499981186386
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 1, 1, 1, 2)",1.0277722293429363
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 1, 1, 1, 3)",1.0151864440100302
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 1, 1, 1, 3)",1.0243975493217763
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 1, 1, 1, 3)",1.0238132682631085
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 1, 1, 1, 3)",1.0075363765852252
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 1, 1, 2, 0)",1.0128565639278786
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 1, 1, 2, 0)",1.040074332615795
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 1, 1, 2, 0)",1.0190034679385973
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 1, 1, 2, 0)",1.0238941689683858
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 1, 1, 2, 1)",1.0284676836881843
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 1, 1, 2, 1)",1.0308422160301858
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 1, 1, 2, 1)",1.0310729097487863
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 1, 1, 2, 1)",1.0163192582294074
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 1, 1, 2, 2)",1.017202373445727
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 1, 1, 2, 2)",1.0466048086236364
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 1, 1, 2, 2)",1.0286023214244122
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 1, 1, 2, 2)",1.0215476062694222
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 1, 1, 2, 3)",1.0437511352898443
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 1, 1, 2, 3)",1.0385813305005969
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 1, 1, 2, 3)",1.0233814849343563
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 1, 1, 2, 3)",1.0120322702270284
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 1, 1, 3, 0)",1.0492704676294675
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 1, 1, 3, 0)",1.015610996147518
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 1, 1, 3, 0)",1.0360664391281142
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 1, 1, 3, 0)",1.018494859851383
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 1, 1, 3, 1)",1.0213408381043645
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 1, 1, 3, 1)",1.031884524344182
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 1, 1, 3, 1)",1.0241878075539128
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 1, 1, 3, 1)",1.027367881327445
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 1, 1, 3, 2)",1.0398206221330997
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 1, 1, 3, 2)",1.0228891480275362
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 1, 1, 3, 2)",1.0257341060488243
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 1, 1, 3, 2)",1.0287511020245783
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 1, 1, 3, 3)",1.012276536032038
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 1, 1, 3, 3)",1.0247567827662851
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 1, 1, 3, 3)",1.021722137659648
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 1, 1, 3, 3)",1.0227966357823155
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 1, 2, 0, 0)",1.0142098872982197
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 1, 2, 0, 0)",0.999604228567556
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 1, 2, 0, 0)",1.0052532250363224
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 1, 2, 0, 0)",1.0173566548825197
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 1, 2, 0, 1)",1.0057834401637962
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 1, 2, 0, 1)",1.0139366368124574
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 1, 2, 0, 1)",1.0171000958910563
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 1, 2, 0, 1)",1.026353387068249
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 1, 2, 0, 2)",1.020201725144639
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 1, 2, 0, 2)",1.0119734974778742
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 1, 2, 0, 2)",1.011008718851576
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 1, 2, 0, 2)",1.0163901132544158
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 1, 2, 0, 3)",1.0113627632287556
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 1, 2, 0, 3)",1.0102250808057134
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 1, 2, 0, 3)",1.0206474075450735
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 1, 2, 0, 3)",1.0287799356567056
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 1, 2, 1, 0)",1.0415898702756798
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 1, 2, 1, 0)",1.0199706373361872
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 1, 2, 1, 0)",1.0200561188684696
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 1, 2, 1, 0)",1.0157430657097597
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 1, 2, 1, 1)",1.0222066249783497
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 1, 2, 1, 1)",1.015513843134154
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 1, 2, 1, 1)",1.021400714055914
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 1, 2, 1, 1)",1.033270353158689
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 1, 2, 1, 2)",1.030968142746277
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 1, 2, 1, 2)",1.030520357382462
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 1, 2, 1, 2)",1.0194980637705622
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 1, 2, 1, 2)",1.018709725545828
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 1, 2, 1, 3)",1.0376672994271388
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 1, 2, 1, 3)",1.0116136869223649
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 1, 2, 1, 3)",1.023423408514765
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 1, 2, 1, 3)",1.0187011566765594
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 1, 2, 2, 0)",1.0175929554896437
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 1, 2, 2, 0)",1.0024756631641225
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 1, 2, 2, 0)",1.0017394377957098
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 1, 2, 2, 0)",1.0170844595001247
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 1, 2, 2, 1)",1.023102220852944
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 1, 2, 2, 1)",1.0063974538294185
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 1, 2, 2, 1)",1.0162447669414527
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 1, 2, 2, 1)",1.0077050230147004
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 1, 2, 2, 2)",1.0212200231941275
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 1, 2, 2, 2)",1.006555286232286
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 1, 2, 2, 2)",1.0023315971235278
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 1, 2, 2, 2)",1.0155954752013456
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 1, 2, 2, 3)",1.022166449567493
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 1, 2, 2, 3)",1.0111909308100977
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 1, 2, 2, 3)",1.0332184939388251
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 1, 2, 2, 3)",1.0206156540806397
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 1, 2, 3, 0)",1.0413867047536378
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 1, 2, 3, 0)",1.0339741381196326
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 1, 2, 3, 0)",1.0292874067403026
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 1, 2, 3, 0)",1.0174646347505143
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 1, 2, 3, 1)",1.0240478287681796
"(16, 32)",4,4,5,complement,complement,xor,random,42,"(2, 1, 2, 3, 1)",1.033746011883338
"(16, 32)",4,4,5,sign_value,sign_value,xor,random,42,"(2, 1, 2, 3, 1)",1.0324421536117596
"(16, 32)",4,4,5,gray,gray,xor,random,42,"(2, 1, 2, 3, 1)",1.0395477585791568
"(16, 32)",4,4,5,scale_offset,scale_offset,xor,random,42,"(2, 1, 2, 3, 2)",1.0271199254109054
