"(N_r,N_c)",I,m,hat n,transformation,quantization,encoding,mapping,seed,w,nmse_narma_30
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 3, 1, 2)",1.015291829355411
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 1, 3, 1, 2)",1.0180652928170342
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 1, 3, 1, 2)",1.0252812334425598
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 1, 3, 1, 2)",1.011129266681933
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 3, 1, 3)",1.024058856231434
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 1, 3, 1, 3)",1.0304673380041485
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 1, 3, 1, 3)",1.0304658522525325
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 1, 3, 1, 3)",1.0306043124901971
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 3, 2, 0)",1.0195290221118538
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 1, 3, 2, 0)",1.030462019752151
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 1, 3, 2, 0)",1.0213776895690616
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 1, 3, 2, 0)",1.0249207724325498
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 3, 2, 1)",1.0104786926233795
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 1, 3, 2, 1)",1.014128553520122
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 1, 3, 2, 1)",1.0027918032256404
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 1, 3, 2, 1)",1.0100096482939924
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 3, 2, 2)",1.0154711852621157
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 1, 3, 2, 2)",1.0375986356940965
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 1, 3, 2, 2)",1.0143632267838656
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 1, 3, 2, 2)",1.0335576337307069
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 3, 2, 3)",1.02589324378035
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 1, 3, 2, 3)",1.029123692172207
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 1, 3, 2, 3)",1.0173357681489856
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 1, 3, 2, 3)",1.009625072494674
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 3, 3, 0)",1.0163490970997382
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 1, 3, 3, 0)",1.0162319035154257
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 1, 3, 3, 0)",1.0230688483380728
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 1, 3, 3, 0)",1.0252552883854265
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 3, 3, 1)",1.0218177073917738
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 1, 3, 3, 1)",1.0280362333727229
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 1, 3, 3, 1)",1.034563637624551
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 1, 3, 3, 1)",1.0168131867970474
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 3, 3, 2)",1.023613489749583
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 1, 3, 3, 2)",1.0357330800612918
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 1, 3, 3, 2)",1.027659254287908
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 1, 3, 3, 2)",1.0181897725234526
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 3, 3, 3)",1.031342669686489
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 1, 3, 3, 3)",1.0313075090451358
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 1, 3, 3, 3)",1.0426988341424022
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 1, 3, 3, 3)",1.02944683295042
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 0, 0, 0)",0.994417225844183
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 2, 0, 0, 0)",1.0079716407233985
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 2, 0, 0, 0)",1.0123964015735076
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 2, 0, 0, 0)",1.0044000519191023
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 0, 0, 1)",1.0172716903060424
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 2, 0, 0, 1)",0.9653015540186856
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 2, 0, 0, 1)",1.0166612080147954
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 2, 0, 0, 1)",1.023127355338031
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 0, 0, 2)",0.9983260931674636
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 2, 0, 0, 2)",1.0132678933382313
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 2, 0, 0, 2)",1.019745161875911
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 2, 0, 0, 2)",1.0054436439660135
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 0, 0, 3)",1.0161465425981897
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 2, 0, 0, 3)",0.814491406189461
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 2, 0, 0, 3)",0.9906172537923889
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 2, 0, 0, 3)",1.0194699446936857
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 0, 1, 0)",1.0153279694382806
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 2, 0, 1, 0)",1.0236912294689766
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 2, 0, 1, 0)",1.0227439418034536
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 2, 0, 1, 0)",1.0218117723527274
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 0, 1, 1)",1.0206703570425684
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 2, 0, 1, 1)",1.013380773422691
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 2, 0, 1, 1)",1.0232024806856863
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 2, 0, 1, 1)",1.0289166269859158
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 0, 1, 2)",1.0187843190886607
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 2, 0, 1, 2)",1.0124153774186688
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 2, 0, 1, 2)",1.031316604441828
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 2, 0, 1, 2)",1.0298762005325837
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 0, 1, 3)",1.0156047774165895
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 2, 0, 1, 3)",1.0294492483659732
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 2, 0, 1, 3)",1.0279276216495596
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 2, 0, 1, 3)",1.0255826165094304
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 0, 2, 0)",1.0014768203672126
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 2, 0, 2, 0)",1.0096927115380794
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 2, 0, 2, 0)",1.015503076226299
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 2, 0, 2, 0)",1.0023857228939987
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 0, 2, 1)",1.0157898714647922
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 2, 0, 2, 1)",0.9495435680702148
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 2, 0, 2, 1)",1.0023907724373329
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 2, 0, 2, 1)",1.0276154330467868
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 0, 2, 2)",0.9996022277085992
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 2, 0, 2, 2)",1.0132641072961126
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 2, 0, 2, 2)",1.012302874529257
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 2, 0, 2, 2)",1.008446990849608
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 0, 2, 3)",1.0195461101672376
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 2, 0, 2, 3)",0.9508707451524075
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 2, 0, 2, 3)",1.0132830084930669
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 2, 0, 2, 3)",1.027620932518358
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 0, 3, 0)",1.0197098891899767
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 2, 0, 3, 0)",1.0242177382172588
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 2, 0, 3, 0)",1.0196492372713062
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 2, 0, 3, 0)",1.0239715804225815
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 0, 3, 1)",1.021391410866608
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 2, 0, 3, 1)",1.027232386567804
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 2, 0, 3, 1)",1.0316258575965842
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 2, 0, 3, 1)",1.0203261737161873
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 0, 3, 2)",1.0309039831395022
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 2, 0, 3, 2)",1.0180559792980772
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 2, 0, 3, 2)",1.0248230180860072
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 2, 0, 3, 2)",1.011909268109837
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 0, 3, 3)",1.022865740819572
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 2, 0, 3, 3)",1.0300250609661374
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 2, 0, 3, 3)",1.0309664526462872
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 2, 0, 3, 3)",1.0423483631735528
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 1, 0, 0)",1.0256908485952263
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 2, 1, 0, 0)",1.0116824766314034
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 2, 1, 0, 0)",1.0149118540909057
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 2, 1, 0, 0)",1.013814273679969
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 1, 0, 1)",1.0163289882422146
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 2, 1, 0, 1)",1.0235886689803162
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 2, 1, 0, 1)",1.035755321014166
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 2, 1, 0, 1)",1.0291531033661518
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 1, 0, 2)",1.013029226149639
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 2, 1, 0, 2)",1.0094234852494195
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 2, 1, 0, 2)",1.0181164446659223
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 2, 1, 0, 2)",1.019402832643519
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 1, 0, 3)",1.0200610372499392
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 2, 1, 0, 3)",1.0148982114107323
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 2, 1, 0, 3)",1.023471566888584
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 2, 1, 0, 3)",1.019601515476804
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 1, 1, 0)",1.0317913287989275
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 2, 1, 1, 0)",1.0219994112540969
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 2, 1, 1, 0)",1.0132996882638594
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 2, 1, 1, 0)",0.9998728028424374
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 1, 1, 1)",1.0382788804330256
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 2, 1, 1, 1)",1.028379296494201
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 2, 1, 1, 1)",1.0113875604424791
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 2, 1, 1, 1)",1.026730780720032
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 1, 1, 2)",1.028721390429021
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 2, 1, 1, 2)",1.0246264626228536
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 2, 1, 1, 2)",1.0285232221483886
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 2, 1, 1, 2)",1.0135189412724837
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 1, 1, 3)",1.0335505716636502
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 2, 1, 1, 3)",1.0167188359618589
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 2, 1, 1, 3)",1.0232134324064273
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 2, 1, 1, 3)",1.018162551807568
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 1, 2, 0)",1.0224031701833558
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 2, 1, 2, 0)",1.021330762551457
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 2, 1, 2, 0)",1.0299009912468216
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 2, 1, 2, 0)",1.004667317023508
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 1, 2, 1)",1.0237126444207625
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 2, 1, 2, 1)",1.0131147920417534
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 2, 1, 2, 1)",1.0283989860225304
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 2, 1, 2, 1)",1.0158601873684323
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 1, 2, 2)",1.015943255626681
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 2, 1, 2, 2)",1.0103180463333634
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 2, 1, 2, 2)",1.026893428317404
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 2, 1, 2, 2)",1.0104681705189125
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 1, 2, 3)",1.0216958592925975
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 2, 1, 2, 3)",1.0125213858517348
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 2, 1, 2, 3)",1.019253262552943
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 2, 1, 2, 3)",1.0264667456097103
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 1, 3, 0)",1.0300916963592657
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 2, 1, 3, 0)",1.0077055931623764
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 2, 1, 3, 0)",1.0270004151581245
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 2, 1, 3, 0)",1.0152918024198585
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 1, 3, 1)",1.030957476130877
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 2, 1, 3, 1)",1.0102031062117538
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 2, 1, 3, 1)",1.032782374374042
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 2, 1, 3, 1)",1.0321441682664598
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 1, 3, 2)",1.045569535590262
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 2, 1, 3, 2)",1.0131766319799258
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 2, 1, 3, 2)",1.0224416127050533
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 2, 1, 3, 2)",1.028711212416169
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 1, 3, 3)",1.032648181575036
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 2, 1, 3, 3)",1.018052320399575
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 2, 1, 3, 3)",1.000243270153402
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 2, 1, 3, 3)",1.0221242894071771
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 2, 0, 0)",0.9938014831924488
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 2, 2, 0, 0)",1.011258309975754
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 2, 2, 0, 0)",1.0239160086045664
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 2, 2, 0, 0)",1.0058273862280314
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 2, 0, 1)",1.0238017167584683
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 2, 2, 0, 1)",0.971406065120544
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 2, 2, 0, 1)",1.0135846494523495
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 2, 2, 0, 1)",1.013969009525952
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 2, 0, 2)",0.9877055269151604
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 2, 2, 0, 2)",1.0174778239977424
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 2, 2, 0, 2)",1.0143725871387583
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 2, 2, 0, 2)",1.0020647138548202
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 2, 0, 3)",1.017126765200735
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 2, 2, 0, 3)",0.9533991503881312
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 2, 2, 0, 3)",1.0040119055729049
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 2, 2, 0, 3)",1.0174780589313
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 2, 1, 0)",1.0223284040868934
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 2, 2, 1, 0)",1.0090243313154608
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 2, 2, 1, 0)",1.0145562033374047
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 2, 2, 1, 0)",1.0199572276543725
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 2, 1, 1)",1.0262761426174012
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 2, 2, 1, 1)",1.0163908532933486
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 2, 2, 1, 1)",1.0251889536981984
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 2, 2, 1, 1)",1.0350454945892296
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 2, 1, 2)",1.0212495073943564
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 2, 2, 1, 2)",1.0209560888596263
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 2, 2, 1, 2)",1.015622942064666
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 2, 2, 1, 2)",1.0282259767320077
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 2, 1, 3)",1.021200677246214
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 2, 2, 1, 3)",1.0148844058548698
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 2, 2, 1, 3)",1.0304913540389715
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 2, 2, 1, 3)",1.0417735577578595
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 2, 2, 0)",0.9987591309651848
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 2, 2, 2, 0)",1.0138267468084765
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 2, 2, 2, 0)",1.013312031537459
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 2, 2, 2, 0)",0.9980616118186382
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 2, 2, 1)",1.0212089962397877
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 2, 2, 2, 1)",0.9596611601284232
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 2, 2, 2, 1)",1.014935109658257
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 2, 2, 2, 1)",1.0168126460652394
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 2, 2, 2)",1.0036495874996638
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 2, 2, 2, 2)",1.0104187096608248
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 2, 2, 2, 2)",1.0121892273969744
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 2, 2, 2, 2)",0.9950316773794408
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 2, 2, 3)",1.0252818156268602
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 2, 2, 2, 3)",0.9474751980072066
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 2, 2, 2, 3)",1.019089737828826
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 2, 2, 2, 3)",1.017881584854786
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 2, 3, 0)",1.023804940521897
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 2, 2, 3, 0)",1.0167882200012397
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 2, 2, 3, 0)",1.018705923211227
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 2, 2, 3, 0)",1.024547445416144
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 2, 3, 1)",1.034312790202812
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 2, 2, 3, 1)",1.02791990884649
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 2, 2, 3, 1)",1.0287761131828246
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 2, 2, 3, 1)",1.029045459313508
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 2, 3, 2)",1.0325325872118465
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 2, 2, 3, 2)",1.0274643107570185
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 2, 2, 3, 2)",1.020305025627114
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 2, 2, 3, 2)",1.0119868350426775
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 2, 3, 3)",1.017967109400435
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 2, 2, 3, 3)",1.015651583715888
"(16, 32)",4,4,5,sign_value,sign_value,additive,random,42,"(1, 2, 2, 3, 3)",1.0360100948786557
"(16, 32)",4,4,5,gray,gray,additive,random,42,"(1, 2, 2, 3, 3)",1.037166513672288
"(16, 32)",4,4,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 3, 0, 0)",1.0119209648894338
"(16, 32)",4,4,5,complement,complement,additive,random,42,"(1, 2, 3, 0, 0)",1.0059122803796794
