"(N_r,N_c)",I,m,hat n,transformation,quantization,encoding,mapping,seed,w,nmse_narma_10
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 2, 1, 1, 0)",1.0472015469913385
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 1, 1, 1)",1.0603770844626512
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 2, 1, 1, 1)",1.0462067315139127
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 2, 1, 1, 1)",1.0541206632447595
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 2, 1, 1, 1)",1.066012471252999
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 1, 1, 2)",1.0492280807180543
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 2, 1, 1, 2)",1.0485209421351456
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 2, 1, 1, 2)",1.0380485681806098
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 2, 1, 1, 2)",1.0464600688304129
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 1, 1, 3)",1.0478632596048136
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 2, 1, 1, 3)",1.069854754464869
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 2, 1, 1, 3)",1.0592262271193444
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 2, 1, 1, 3)",1.052507866014561
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 1, 2, 0)",1.025432641070613
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 2, 1, 2, 0)",1.020489553089756
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 2, 1, 2, 0)",1.0245995938538206
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 2, 1, 2, 0)",1.0250727585976098
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 1, 2, 1)",1.05198402909467
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 2, 1, 2, 1)",1.0602526538961523
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 2, 1, 2, 1)",1.0713667468325487
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 2, 1, 2, 1)",1.047101640964574
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 1, 2, 2)",1.025432641070613
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 2, 1, 2, 2)",1.020489553089756
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 2, 1, 2, 2)",1.0245995938538206
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 2, 1, 2, 2)",1.0250727585976098
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 1, 2, 3)",1.0425087219041256
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 2, 1, 2, 3)",1.0625540350439184
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 2, 1, 2, 3)",1.067913143873935
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 2, 1, 2, 3)",1.043994965841082
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 1, 3, 0)",1.0458415246333457
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 2, 1, 3, 0)",1.0584502409211385
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 2, 1, 3, 0)",1.050652174709293
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 2, 1, 3, 0)",1.0542204537208064
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 1, 3, 1)",1.0517987127629376
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 2, 1, 3, 1)",1.0671831186991736
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 2, 1, 3, 1)",1.0623559219332794
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 2, 1, 3, 1)",1.0601809214757048
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 1, 3, 2)",1.052513989126534
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 2, 1, 3, 2)",1.059984586407856
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 2, 1, 3, 2)",1.0462975247124495
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 2, 1, 3, 2)",1.040623066584399
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 1, 3, 3)",1.0486253278529318
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 2, 1, 3, 3)",1.0502481212228685
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 2, 1, 3, 3)",1.0569027782085203
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 2, 1, 3, 3)",1.058370162133199
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 2, 0, 0)",1.0258887034192736
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 2, 2, 0, 0)",1.0260839937052988
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 2, 2, 0, 0)",1.0259212037763186
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 2, 2, 0, 0)",1.0257993600728113
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 2, 0, 1)",0.7466758875219295
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 2, 2, 0, 1)",0.894841617862187
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 2, 2, 0, 1)",0.5456759069291147
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 2, 2, 0, 1)",0.98404565975174
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 2, 0, 2)",1.0258887034192736
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 2, 2, 0, 2)",1.0260839937052988
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 2, 2, 0, 2)",1.0259212037763186
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 2, 2, 0, 2)",1.0257993600728113
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 2, 0, 3)",0.7568490375690509
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 2, 2, 0, 3)",0.8949789904324994
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 2, 2, 0, 3)",0.5381179310762123
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 2, 2, 0, 3)",1.0037237707751117
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 2, 1, 0)",0.7402519501859206
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 2, 2, 1, 0)",0.8717179249837521
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 2, 2, 1, 0)",0.5389087496375843
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 2, 2, 1, 0)",0.973969764778747
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 2, 1, 1)",1.0750805964117849
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 2, 2, 1, 1)",1.0519833903271658
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 2, 2, 1, 1)",1.0464848418447108
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 2, 2, 1, 1)",1.054565368859262
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 2, 1, 2)",0.7534874968405758
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 2, 2, 1, 2)",0.8875866023841011
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 2, 2, 1, 2)",0.5274829246415191
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 2, 2, 1, 2)",0.960778234964194
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 2, 1, 3)",1.0567355906136056
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 2, 2, 1, 3)",1.0694245852403956
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 2, 2, 1, 3)",1.0398869846014365
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 2, 2, 1, 3)",1.0476193621476964
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 2, 2, 0)",1.0258887034192736
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 2, 2, 2, 0)",1.0260839937052988
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 2, 2, 2, 0)",1.0259212037763186
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 2, 2, 2, 0)",1.0257993600728113
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 2, 2, 1)",0.7466477012246959
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 2, 2, 2, 1)",0.8891327004887903
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 2, 2, 2, 1)",0.5378812551235747
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 2, 2, 2, 1)",0.9820863721715686
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 2, 2, 2)",1.0258887034192736
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 2, 2, 2, 2)",1.0260839937052988
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 2, 2, 2, 2)",1.0259212037763186
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 2, 2, 2, 2)",1.0257993600728113
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 2, 2, 3)",0.74412277509922
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 2, 2, 2, 3)",0.8940628865215902
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 2, 2, 2, 3)",0.5401661916956276
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 2, 2, 2, 3)",0.9703710543392432
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 2, 3, 0)",0.7460210715224526
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 2, 2, 3, 0)",0.8768475427128244
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 2, 2, 3, 0)",0.5323352865683771
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 2, 2, 3, 0)",0.9687241189644448
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 2, 3, 1)",1.0651817662463716
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 2, 2, 3, 1)",1.0694891245090614
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 2, 2, 3, 1)",1.039037345302452
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 2, 2, 3, 1)",1.0474519653111665
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 2, 3, 2)",0.7530694119845832
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 2, 2, 3, 2)",0.892287580684477
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 2, 2, 3, 2)",0.5341185950967523
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 2, 2, 3, 2)",0.9847697241626692
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 2, 3, 3)",1.0618800052157449
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 2, 2, 3, 3)",1.0589811199125698
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 2, 2, 3, 3)",1.0525819139564718
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 2, 2, 3, 3)",1.0469261343827387
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 3, 0, 0)",1.0243579224072792
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 2, 3, 0, 0)",1.0202329680491438
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 2, 3, 0, 0)",1.0244699870170466
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 2, 3, 0, 0)",1.0279453063551125
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 3, 0, 1)",1.0377624571797317
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 2, 3, 0, 1)",1.0540797646661988
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 2, 3, 0, 1)",1.0484033831434287
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 2, 3, 0, 1)",1.0555034896330648
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 3, 0, 2)",1.0243579224072792
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 2, 3, 0, 2)",1.0202329680491438
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 2, 3, 0, 2)",1.024469989276561
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 2, 3, 0, 2)",1.0279453063551125
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 3, 0, 3)",1.03397433842005
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 2, 3, 0, 3)",1.0614115340798478
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 2, 3, 0, 3)",1.05415061134054
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 2, 3, 0, 3)",1.0432945071510005
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 3, 1, 0)",1.0501723929047055
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 2, 3, 1, 0)",1.0517427426718338
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 2, 3, 1, 0)",1.0546384097649013
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 2, 3, 1, 0)",1.0470387969339134
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 3, 1, 1)",1.0730031388233146
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 2, 3, 1, 1)",1.0562488366005045
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 2, 3, 1, 1)",1.0692341104624037
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 2, 3, 1, 1)",1.061635181002812
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 3, 1, 2)",1.0523335692969873
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 2, 3, 1, 2)",1.0503612579103672
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 2, 3, 1, 2)",1.0410870041320026
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 2, 3, 1, 2)",1.04498624326442
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 3, 1, 3)",1.0530527762777373
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 2, 3, 1, 3)",1.0520975524210614
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 2, 3, 1, 3)",1.060488584867905
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 2, 3, 1, 3)",1.0697421433983696
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 3, 2, 0)",1.0243579224072792
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 2, 3, 2, 0)",1.0202329680491438
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 2, 3, 2, 0)",1.024469989276561
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 2, 3, 2, 0)",1.0279453063551125
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 3, 2, 1)",1.056548923326187
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 2, 3, 2, 1)",1.0428071321829966
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 2, 3, 2, 1)",1.059847810881308
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 2, 3, 2, 1)",1.0483523564532848
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 3, 2, 2)",1.024357910795637
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 2, 3, 2, 2)",1.0202329680491438
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 2, 3, 2, 2)",1.0244700080229123
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 2, 3, 2, 2)",1.0279453063551125
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 3, 2, 3)",1.038613041769131
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 2, 3, 2, 3)",1.051524460894504
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 2, 3, 2, 3)",1.0603790472873025
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 2, 3, 2, 3)",1.054452736552837
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 3, 3, 0)",1.0337812497347303
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 2, 3, 3, 0)",1.0577373200825515
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 2, 3, 3, 0)",1.0533956725264535
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 2, 3, 3, 0)",1.0586902686804485
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 3, 3, 1)",1.0648008494730865
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 2, 3, 3, 1)",1.0485851981186378
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 2, 3, 3, 1)",1.0522788193443424
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 2, 3, 3, 1)",1.05919165158135
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 3, 3, 2)",1.0455146731579046
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 2, 3, 3, 2)",1.0599560447172989
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 2, 3, 3, 2)",1.039301530073982
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 2, 3, 3, 2)",1.046028804031003
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 3, 3, 3)",1.046306746840892
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 2, 3, 3, 3)",1.0581496743500225
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 2, 3, 3, 3)",1.052707962601791
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 2, 3, 3, 3)",1.0573468373581911
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 3, 0, 0, 0)",0.7609167428030872
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 3, 0, 0, 0)",0.907321534168406
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 3, 0, 0, 0)",0.5650036505485057
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 3, 0, 0, 0)",0.988006596547778
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 3, 0, 0, 1)",1.043376077464609
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 3, 0, 0, 1)",1.062014465455312
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 3, 0, 0, 1)",1.0430495441007004
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 3, 0, 0, 1)",1.0362191597341237
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 3, 0, 0, 2)",0.7520874965369433
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 3, 0, 0, 2)",0.9080599998616726
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 3, 0, 0, 2)",0.5631058059373584
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 3, 0, 0, 2)",0.9793532229148332
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 3, 0, 0, 3)",1.0483808465447784
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 3, 0, 0, 3)",1.0349831048400435
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 3, 0, 0, 3)",1.0498619552850432
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 3, 0, 0, 3)",1.0382662708698327
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 3, 0, 1, 0)",1.068890452703681
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 3, 0, 1, 0)",1.038767409402316
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 3, 0, 1, 0)",1.0681701883032086
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 3, 0, 1, 0)",1.0484946461661273
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 3, 0, 1, 1)",1.0508891508327394
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 3, 0, 1, 1)",1.0519962918549894
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 3, 0, 1, 1)",1.041385177663564
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 3, 0, 1, 1)",1.042115533925427
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 3, 0, 1, 2)",1.0666120862175354
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 3, 0, 1, 2)",1.0420998490364408
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 3, 0, 1, 2)",1.0714469302296197
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 3, 0, 1, 2)",1.0607191510495355
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 3, 0, 1, 3)",1.054701578093799
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 3, 0, 1, 3)",1.0425393004414396
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 3, 0, 1, 3)",1.055407240173985
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 3, 0, 1, 3)",1.0534942602572823
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 3, 0, 2, 0)",0.7705426465383066
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 3, 0, 2, 0)",0.9070269808254908
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 3, 0, 2, 0)",0.5608380254782079
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 3, 0, 2, 0)",1.0115003301812826
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 3, 0, 2, 1)",1.0433494663623033
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 3, 0, 2, 1)",1.0494039304758425
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 3, 0, 2, 1)",1.05110780593737
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 3, 0, 2, 1)",1.0276579869350873
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 3, 0, 2, 2)",0.7640230543454745
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 3, 0, 2, 2)",0.9200548696893528
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 3, 0, 2, 2)",0.5612313022313256
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 3, 0, 2, 2)",0.9956467346163425
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 3, 0, 2, 3)",1.0587260683873962
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 3, 0, 2, 3)",1.0349764442983096
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 3, 0, 2, 3)",1.0321775894576095
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 3, 0, 2, 3)",1.0370455554599822
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 3, 0, 3, 0)",1.0637496577052064
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 3, 0, 3, 0)",1.038405186219088
"(16, 32)",4,4,5,sign_value,sign_value,subtractive,random,42,"(2, 3, 0, 3, 0)",1.0623858825603048
"(16, 32)",4,4,5,gray,gray,subtractive,random,42,"(2, 3, 0, 3, 0)",1.0628417047394714
"(16, 32)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(2, 3, 0, 3, 1)",1.048038946259752
"(16, 32)",4,4,5,complement,complement,subtractive,random,42,"(2, 3, 0, 3, 1)",1.050547020604976
